TimeStamp,Decoded Data,RSSI,SNR (LSNR),Throughput (bps),Latency (s)
2024-12-18 05:36:59.693,1;2024-12-18 05:36:56.345055;,-109,-1.8,44.5935049416889,5.1926999092102
2024-12-18 05:38:07.392,1;2024-12-18 05:38:05.447725;,-109,-1.5,3.42693681855133,5.26535177230835
2024-12-18 05:41:25.740,1;2024-12-18 05:41:23.756004;,-107,-0.8,1.16965827605509,5.15216946601867
2024-12-18 05:41:30.927,1;2024-12-18 05:41:29.766703;,-105,-2.0,44.7347486241037,5.16381359100341
2024-12-18 05:42:23.010,1;2024-12-18 05:42:20.830540;,-107,-5.0,4.4543558411409,5.30641341209411
2024-12-18 05:45:40.376,1;2024-12-18 05:45:39.139385;,-104,-4.8,1.17548453400707,5.16618871688842
2024-12-18 05:49:44.784,1;2024-12-18 05:49:42.509222;,-109,-3.0,0.94923215973728,5.13946413993835
2024-12-18 05:51:07.902,1;2024-12-18 05:51:03.634536;,-102,-4.0,2.79119449376017,5.16026067733764
2024-12-18 05:51:13.108,1;2024-12-18 05:51:09.644925;,-109,-3.5,44.5637026563181,5.16075849533081
2024-12-18 05:51:44.265,1;2024-12-18 05:51:39.697227;,-108,-3.8,7.44618801780213,5.1416220664978
2024-12-18 05:52:46.572,1;2024-12-18 05:52:42.788633;,-107,-4.0,3.72351841353967,5.1423499584198
2024-12-18 05:53:07.404,1;2024-12-18 05:53:06.830764;,-107,-1.8,11.1366235207497,5.14086866378784
2024-12-18 05:54:15.157,1;2024-12-18 05:54:09.920529;,-109,0.5,3.42418185601592,5.20207452774047
2024-12-18 05:54:30.681,1;2024-12-18 05:54:27.952522;,-110,-4.5,14.944587973947,5.14511585235595
2024-12-18 05:56:09.569,1;2024-12-18 05:56:07.083657;,-110,-3.0,2.34608949942343,5.14267921447753
2024-12-18 05:57:11.963,1;2024-12-18 05:57:10.175044;,-107,1.5,3.71832372051629,5.15511178970336
2024-12-18 05:57:17.370,1;2024-12-18 05:57:16.186920;,-104,-2.5,42.9068309922997,5.35155224800109
2024-12-18 05:57:59.026,1;2024-12-18 05:57:58.261818;,-105,-0.8,5.56949696802852,5.18828797340393
2024-12-18 05:58:09.404,1;2024-12-18 05:58:04.273211;,-105,-5.2,22.3556626631357,5.14056754112243
2024-12-18 05:58:45.849,1;2024-12-18 05:58:43.323037;,-104,1.5,6.36567750865578,5.19796776771545
2024-12-18 05:59:17.229,1;2024-12-18 05:59:13.374054;,-107,-3.5,7.39312544357072,5.26237750053405
2024-12-18 06:00:24.681,1;2024-12-18 06:00:22.473539;,-109,-5.8,3.43951339952435,5.16617131233215
2024-12-18 06:04:28.496,1;2024-12-18 06:04:25.813321;,-87,-0.8,0.951539389136642,5.15854406356811
2024-12-18 06:06:12.682,1;2024-12-18 06:06:10.979457;,-107,-4.2,2.2267947675919,5.14433860778808
2024-12-18 06:07:30.759,1;2024-12-18 06:07:26.093121;,-96,-7.0,2.97142037583852,5.17115807533264
2024-12-18 06:07:46.295,1;2024-12-18 06:07:44.124330;,-107,-2.5,14.9333579859647,5.14638233184814
2024-12-18 06:07:51.453,1;2024-12-18 06:07:50.135032;,-105,-3.2,44.9742190034434,5.14088630676269
2024-12-18 06:08:48.990,1;2024-12-18 06:08:47.214338;,-109,-3.2,4.03219644197284,5.18017506599426
2024-12-18 06:09:20.545,1;2024-12-18 06:09:17.267423;,-99,-4.2,7.35234892746726,5.2034420967102
2024-12-18 06:10:17.923,1;2024-12-18 06:10:14.350757;,-102,-1.0,4.04333444890717,5.15202522277832
2024-12-18 06:12:01.946,1;2024-12-18 06:11:59.517090;,-107,-0.5,2.23027334362027,5.20061802864074
2024-12-18 06:13:25.610,1;2024-12-18 06:13:20.637515;,-105,-5.0,2.77299169823311,5.16667485237121
2024-12-18 06:14:59.000,1;2024-12-18 06:14:53.784105;,-107,-0.8,2.48421393618758,5.18127250671386
2024-12-18 06:18:16.479,1;2024-12-18 06:18:12.062563;,-109,-0.8,1.17480560069653,5.27368021011352
2024-12-18 06:18:21.671,1;2024-12-18 06:18:18.073191;,-105,-1.5,44.6896895061232,5.14456534385681
2024-12-18 06:18:26.836,1;2024-12-18 06:18:24.082968;,-103,-0.5,44.9194782005776,5.14259624481201
2024-12-18 06:18:57.951,1;2024-12-18 06:18:54.130434;,-99,-0.5,7.4560052118251,5.15978741645813
2024-12-18 06:19:50.002,1;2024-12-18 06:19:45.197758;,-107,-5.5,4.45716348760974,5.13832879066467
2024-12-18 06:20:10.821,1;2024-12-18 06:20:09.240629;,-108,-1.8,11.1436924907903,5.14381217956543
2024-12-18 06:21:29.014,1;2024-12-18 06:21:24.331338;,-107,-0.8,2.96705503136477,5.19073581695556
2024-12-18 06:22:15.708,1;2024-12-18 06:22:12.411058;,-109,-3.0,4.96842310315336,5.14015650749206
2024-12-18 06:24:04.823,1;2024-12-18 06:24:03.552734;,-109,-4.2,2.12620246001044,5.15404248237609
2024-12-18 06:24:36.120,1;2024-12-18 06:24:33.606269;,-105,1.5,7.41294392713601,5.30095911026001
2024-12-18 06:25:33.268,1;2024-12-18 06:25:30.688824;,-109,-1.8,4.05962094802789,5.14815759658813
2024-12-18 06:26:04.400,1;2024-12-18 06:26:00.741935;,-104,-4.8,7.45217855014272,5.15334415435791
2024-12-18 06:28:56.131,1;2024-12-18 06:28:55.008686;,-104,1.5,1.35095062916607,5.20407128334045
2024-12-18 06:32:49.821,1;2024-12-18 06:32:46.355641;,-107,-1.5,0.99276756998358,5.1975257396698
2024-12-18 06:33:00.186,1;2024-12-18 06:32:58.376403;,-104,-5.2,22.3830264506918,5.1878809928894
2024-12-18 06:33:05.374,1;2024-12-18 06:33:04.387410;,-105,-2.2,44.7162718664108,5.14471817016601
2024-12-18 06:34:38.734,1;2024-12-18 06:34:37.531542;,-104,-2.0,2.48501397780339,5.14059805870056
2024-12-18 06:36:12.318,1;2024-12-18 06:36:10.673136;,-96,-1.2,2.47904267353035,5.14401483535766
2024-12-18 07:37:39.411,1;2024-12-18 07:37:38.841796;,-104,0.5,0.0629222012544912,5.14066529273986
2024-12-18 07:37:49.775,1;2024-12-18 07:37:44.852901;,-107,-2.0,22.3854990847991,5.16406083106994
2024-12-18 07:38:57.281,1;2024-12-18 07:38:53.952982;,-104,-1.5,3.43670553634257,5.21980333328247
2024-12-18 07:39:12.774,1;2024-12-18 07:39:11.984063;,-105,-6.0,14.9745405341487,5.16071557998657
2024-12-18 07:41:38.469,1;2024-12-18 07:41:36.200788;,-107,-3.0,1.59236817304496,5.20235013961792
2024-12-18 07:43:16.886,1;2024-12-18 07:43:15.338904;,-108,-4.2,2.3573278630298,5.14727568626403
2024-12-18 07:45:21.356,1;2024-12-18 07:45:18.537430;,-105,-0.5,1.86389707502948,5.14884519577026
2024-12-18 07:48:28.106,1;2024-12-18 07:48:24.783012;,-105,-3.0,1.24230518581134,5.14857745170593
2024-12-18 07:55:24.176,1;2024-12-18 07:55:19.407028;,-105,-3.5,0.557597796388145,5.22978949546814
2024-12-18 07:57:44.639,1;2024-12-18 07:57:43.621012;,-108,-3.2,1.65168872459546,5.14490604400634
2024-12-18 08:01:02.490,1;2024-12-18 08:01:01.929616;,-116,0.0,1.17259702168991,5.14403581619262
2024-12-18 08:01:12.880,1;2024-12-18 08:01:07.939619;,-104,0.5,22.3284845652866,5.1833643913269
2024-12-18 09:04:09.325,1;2024-12-18 09:04:06.273853;,-104,-2.5,0.061433445862171,5.13969945907592
2024-12-18 09:05:01.218,1;2024-12-18 09:04:57.340842;,-104,-3.8,4.47073703198755,5.16079115867614
2024-12-18 09:05:21.993,1;2024-12-18 09:05:21.383851;,-113,-6.5,11.1672791935685,5.14091157913208
2024-12-18 09:05:32.374,1;2024-12-18 09:05:27.395576;,-103,1.0,22.3473022862568,5.15294575691223
2024-12-18 09:08:23.848,1;2024-12-18 09:08:21.650631;,-99,-8.0,1.35297867044558,5.13904881477356
2024-12-18 09:10:23.810,1;2024-12-18 09:10:18.821707;,-98,-4.5,1.93393746823905,5.14342546463012
2024-12-18 09:15:09.292,1;2024-12-18 09:15:04.210931;,-104,-3.8,0.812661617198246,5.36742210388183
2024-12-18 09:15:35.293,1;2024-12-18 09:15:34.263025;,-103,0.2,8.92274268403544,5.25872254371643
2024-12-18 09:15:56.029,1;2024-12-18 09:15:52.295144;,-91,-0.5,11.1882472589827,5.15067672729492
2024-12-18 09:17:08.748,1;2024-12-18 09:17:07.408927;,-108,0.0,3.19036775279933,5.15113353729248
2024-12-18 09:19:34.669,1;2024-12-18 09:19:31.624690;,-105,-4.0,1.58990253834333,5.16108512878418
2024-12-18 10:24:09.831,1;2024-12-18 10:24:09.063476;,-105,-6.5,0.0598684615912816,5.17845368385314
2024-12-18 10:26:04.703,1;2024-12-18 10:26:00.235618;,-103,-3.0,2.01964759271343,5.14423108100891
2024-12-18 10:27:07.277,1;2024-12-18 10:27:03.326656;,-109,-3.5,3.70760337336636,5.14754676818847
2024-12-18 10:28:56.237,1;2024-12-18 10:28:54.499034;,-105,2.2,2.12922084678848,5.1487238407135
2024-12-18 10:30:14.351,1;2024-12-18 10:30:09.608108;,-105,-4.0,2.97002743995373,5.19918227195739
2024-12-18 10:38:53.932,1;2024-12-18 10:38:49.343013;,-110,-4.2,0.446513526685399,5.14132952690124
2024-12-18 10:40:16.947,1;2024-12-18 10:40:16.475849;,-107,-4.2,2.7946706169915,5.14770054817199
2024-12-18 10:40:42.892,1;2024-12-18 10:40:40.519691;,-104,-3.8,8.94184241084374,5.13673257827758
2024-12-18 10:40:48.126,1;2024-12-18 10:40:46.530715;,-107,-0.2,44.3313069987744,5.1846125125885
2024-12-18 10:42:06.295,1;2024-12-18 10:42:01.645078;,-109,-4.0,2.96792876481942,5.29548335075378
2024-12-18 10:42:16.670,1;2024-12-18 10:42:13.666724;,-104,-1.8,22.3599366536438,5.14052295684814
2024-12-18 10:43:24.179,1;2024-12-18 10:43:22.770132;,-103,-1.0,3.43660865587278,5.1637020111083896
2024-12-18 10:43:29.341,1;2024-12-18 10:43:28.780610;,-108,-3.0,44.9436878867044,5.15166902542114
2024-12-18 10:46:26.510,1;2024-12-18 10:46:23.048825;,-105,-6.2,1.30948574618545,5.15716242790222
